,Distance in meter,origin_id,destination_id
152,11425.9,E02002694,2402
153,213.7,E02002694,2404
154,12972.2,E02002694,4543
155,15720.5,E02002694,10700
156,13711.8,E02002694,12161
157,1090.0,E02002694,14166
158,11518.0,E02002694,14614
159,11518.0,E02002694,14636
160,15993.0,E02002694,15288
161,382.6,E02002694,17478
162,21688.0,E02002695,808
163,10441.8,E02002695,932
164,366.6,E02002695,934
165,447.0,E02002695,940
166,1089.5,E02002695,6592
167,23011.1,E02002695,7807
168,21389.1,E02002695,8767
169,21811.5,E02002695,11982
170,1029.6,E02002695,13394
171,254.4,E02002695,15704
172,23001.7,E02002695,18200
173,21232.9,E02002696,354
174,7700.7,E02002696,393
175,22928.2,E02002696,794
176,17122.9,E02002696,796
177,22315.0,E02002696,802
178,17257.1,E02002696,803
179,8585.6,E02002696,813
180,17244.1,E02002696,814
181,15878.8,E02002696,815
182,20691.1,E02002696,819
183,18200.5,E02002696,821
184,21111.2,E02002696,928
185,16319.8,E02002696,932
186,16047.6,E02002696,935
187,8659.3,E02002696,936
188,22058.8,E02002696,939
189,20537.4,E02002696,941
190,21247.8,E02002696,961
191,20818.2,E02002696,962
192,11920.4,E02002696,1070
193,17240.0,E02002696,1079
194,15791.2,E02002696,1080
195,21861.4,E02002696,1081
196,22233.8,E02002696,1083
197,16481.8,E02002696,1948
198,18725.1,E02002696,2124
199,7631.5,E02002696,2128
200,21036.6,E02002696,2275
201,21467.2,E02002696,2387
202,21627.9,E02002696,2395
203,19914.8,E02002696,2400
204,17561.1,E02002696,2402
205,5764.1,E02002696,4767
206,18154.5,E02002696,4768
207,21039.4,E02002696,5617
208,17997.8,E02002696,6200
209,19390.2,E02002696,7369
210,19179.8,E02002696,7806
211,20591.1,E02002696,7807
212,21627.9,E02002696,7808
213,22457.1,E02002696,8158
214,20327.2,E02002696,9898
215,17336.6,E02002696,10654
216,7229.7,E02002696,11282
217,17966.4,E02002696,11374
218,18252.2,E02002696,12030
219,21532.9,E02002696,12403
220,22176.9,E02002696,12555
221,20670.9,E02002696,13606
222,18288.0,E02002696,14614
223,18288.0,E02002696,14636
224,18819.0,E02002696,14898
225,21474.0,E02002696,15357
226,17318.9,E02002696,15384
227,21354.4,E02002696,15485
228,16482.1,E02002696,15575
229,17050.8,E02002696,15584
230,16482.1,E02002696,16445
231,19666.1,E02002696,16805
232,7640.8,E02002696,17206
233,8203.7,E02002696,17270
234,16718.5,E02002696,17715
235,6176.7,E02002696,17854
236,20581.6,E02002696,18200
237,15827.9,E02002696,18651
238,16481.8,E02002696,18693
239,18684.8,E02002696,18746
240,21635.9,E02002696,19204
241,7256.0,E02002696,19209
242,15909.5,E02002696,19222
243,18256.3,E02002696,19223
244,7289.7,E02002696,19251
245,21015.2,E02002696,19379
246,20393.6,E02002696,19394
247,21473.6,E02002696,19412
248,8703.0,E02002696,19791
249,22807.7,E02002696,20055
250,17811.9,E02002696,20326
251,21487.2,E02002696,20499
252,19234.9,E02002696,20859
253,18557.5,E02002696,20903
254,20764.5,E02002696,20942
255,16996.0,E02002696,21047
256,15726.8,E02002696,21149
257,21249.3,E02002696,21713
258,17231.4,E02002698,351
259,18961.8,E02002698,804
260,9598.3,E02002698,930
261,18184.5,E02002698,936
262,18614.8,E02002698,1070
263,12015.6,E02002698,1081
264,17156.7,E02002698,2128
265,552.3,E02002698,2402
266,11893.6,E02002698,2404
267,18414.9,E02002698,4767
268,9603.5,E02002698,10700
269,18832.0,E02002698,10785
270,16805.4,E02002698,11282
271,16498.8,E02002698,14087
272,11709.2,E02002698,14166
273,1476.1,E02002698,14614
274,1476.1,E02002698,14636
275,17165.9,E02002698,17206
276,11872.3,E02002698,17478
277,18827.4,E02002698,17854
278,17190.1,E02002698,18909
279,16831.7,E02002698,19209
280,16938.6,E02002698,19251
281,18440.5,E02002701,804
282,21056.3,E02002701,812
283,20981.0,E02002701,816
284,2681.0,E02002701,930
285,20625.1,E02002701,1059
286,20365.2,E02002701,1078
287,24305.5,E02002701,1081
288,15665.5,E02002701,2278
289,15038.2,E02002701,2389
290,11725.1,E02002701,2402
291,18141.9,E02002701,2404
292,20578.9,E02002701,6712
293,20401.4,E02002701,9132
294,20618.8,E02002701,10178
295,2675.9,E02002701,10700
296,18570.3,E02002701,10785
297,20401.4,E02002701,11475
298,20206.4,E02002701,12057
299,24278.0,E02002701,12161
300,17957.5,E02002701,14166
301,11817.2,E02002701,14614
302,11817.2,E02002701,14636
303,20365.2,E02002701,16149
304,18120.6,E02002701,17478
305,20532.5,E02002701,18427
306,20401.4,E02002701,18573
307,5602.3,E02002707,351
308,18950.4,E02002707,393
309,11810.4,E02002707,794
310,22095.6,E02002707,796
311,23038.9,E02002707,802
312,22083.4,E02002707,803
313,11349.1,E02002707,804
314,7527.8,E02002707,810
315,18336.9,E02002707,813
316,22197.4,E02002707,814
317,14306.5,E02002707,817
318,22374.0,E02002707,928
319,21873.4,E02002707,930
320,17163.7,E02002707,936
321,18013.5,E02002707,939
322,18517.0,E02002707,961
323,18087.4,E02002707,962
324,18235.1,E02002707,1070
325,25718.0,E02002707,1079
326,368.0,E02002707,1081
327,19446.5,E02002707,1083
328,17949.8,E02002707,1085
329,19883.8,E02002707,1948
330,19203.5,E02002707,2124
331,19543.3,E02002707,2126
332,9849.6,E02002707,2127
333,17456.8,E02002707,2128
334,22671.4,E02002707,2275
335,22057.7,E02002707,2387
336,24346.9,E02002707,2400
337,12398.4,E02002707,2402
338,31001.7,E02002707,4149
339,18553.6,E02002707,4767
340,26632.6,E02002707,4768
341,20416.4,E02002707,4769
342,18726.1,E02002707,4853
343,15945.9,E02002707,5617
344,14436.7,E02002707,6616
345,16332.4,E02002707,7372
346,18446.3,E02002707,7529
347,20218.2,E02002707,8157
348,22896.9,E02002707,8158
349,23689.2,E02002707,9898
350,20365.6,E02002707,9957
351,20326.0,E02002707,10157
352,20323.6,E02002707,10495
353,31001.7,E02002707,10504
354,21878.6,E02002707,10700
355,11219.3,E02002707,10785
356,19014.1,E02002707,11126
357,17105.5,E02002707,11282
358,18655.6,E02002707,11343
359,26730.3,E02002707,12030
360,16002.3,E02002707,13495
361,19358.4,E02002707,13872
362,14416.4,E02002707,13961
363,4869.7,E02002707,14087
364,13322.2,E02002707,14614
365,13322.2,E02002707,14636
366,14971.1,E02002707,15357
367,21830.8,E02002707,15384
368,19884.2,E02002707,15575
369,19615.8,E02002707,15584
370,19884.2,E02002707,16445
371,18203.9,E02002707,16805
372,17466.0,E02002707,17206
373,18446.2,E02002707,17270
374,19283.5,E02002707,17715
375,16062.0,E02002707,17837
376,20611.0,E02002707,17854
377,14546.8,E02002707,18286
378,13149.1,E02002707,18319
379,14108.5,E02002707,18367
380,19883.8,E02002707,18693
381,14420.8,E02002707,18695
382,19163.3,E02002707,18746
383,5561.0,E02002707,18909
384,9495.1,E02002707,18987
385,22803.3,E02002707,19204
386,17131.7,E02002707,19209
387,26734.4,E02002707,19223
388,17238.7,E02002707,19251
389,22650.0,E02002707,19379
390,16093.0,E02002707,19394
391,16126.8,E02002707,19412
392,18728.7,E02002707,19791
393,20020.4,E02002707,20055
394,18146.9,E02002707,20326
395,15151.3,E02002707,20499
396,19035.9,E02002707,20903
397,15738.9,E02002707,20942
398,19561.0,E02002707,21047
399,6214.1,E02002707,21383
400,14959.1,E02002707,21562
401,14180.5,E02002707,21762
402,14609.3,E02002709,351
403,18833.9,E02002709,794
404,1715.4,E02002709,804
405,14551.3,E02002709,810
406,16786.4,E02002709,812
407,16711.1,E02002709,816
408,17557.8,E02002709,930
409,23518.6,E02002709,1058
410,16355.1,E02002709,1059
411,16095.3,E02002709,1078
412,9055.6,E02002709,1081
413,16873.1,E02002709,2127
414,11395.6,E02002709,2278
415,10768.3,E02002709,2389
416,17491.5,E02002709,2402
417,38025.2,E02002709,4149
418,16309.0,E02002709,6712
419,16131.5,E02002709,9132
420,16348.9,E02002709,10178
421,38025.2,E02002709,10504
422,17563.0,E02002709,10700
423,1585.6,E02002709,10785
424,16131.5,E02002709,11475
425,15936.5,E02002709,12057
426,11931.2,E02002709,14087
427,18415.4,E02002709,14614
428,18415.4,E02002709,14636
429,16095.3,E02002709,16149
430,16262.6,E02002709,18427
431,16131.5,E02002709,18573
432,12622.5,E02002709,18909
433,16518.6,E02002709,18987
434,17178.4,E02002709,19535
435,15221.1,E02002709,21383
436,64592.9,E02002714,154
437,19996.3,E02002714,792
438,20011.2,E02002714,793
439,10280.3,E02002714,795
440,8674.0,E02002714,798
441,17580.6,E02002714,808
442,17430.6,E02002714,811
443,20029.8,E02002714,818
444,9305.3,E02002714,929
445,20363.2,E02002714,938
446,20042.3,E02002714,1060
447,19761.2,E02002714,1066
448,19512.7,E02002714,1082
449,20207.1,E02002714,2392
450,8573.9,E02002714,2396
451,10974.9,E02002714,2398
452,19206.2,E02002714,6928
453,18055.9,E02002714,7753
454,19770.7,E02002714,7805
455,16536.1,E02002714,8767
456,64592.9,E02002714,9853
457,19640.8,E02002714,10535
458,11104.0,E02002714,10614
459,11782.2,E02002714,10728
460,8914.6,E02002714,11686
461,17704.1,E02002714,11982
462,19664.0,E02002714,12235
463,17906.9,E02002714,12458
464,18170.9,E02002714,12505
465,17989.5,E02002714,13352
466,64616.6,E02002714,13638
467,19245.4,E02002714,13905
468,19598.4,E02002714,15405
469,17906.9,E02002714,18458
470,19537.3,E02002714,18500
471,11784.0,E02002714,19671
472,19948.0,E02002714,20839
473,14326.2,E02002720,804
474,5014.7,E02002720,812
475,4422.6,E02002720,816
476,17580.7,E02002720,930
477,5347.2,E02002720,1058
478,4487.0,E02002720,1059
479,4227.1,E02002720,1078
480,4592.7,E02002720,2278
481,5386.1,E02002720,2389
482,19179.6,E02002720,3567
483,19499.5,E02002720,4318
484,23505.1,E02002720,4845
485,19855.0,E02002720,6499
486,4440.8,E02002720,6712
487,20870.3,E02002720,8283
488,4263.3,E02002720,9132
489,19872.2,E02002720,9534
490,20189.6,E02002720,9535
491,20873.7,E02002720,9578
492,15078.4,E02002720,9877
493,4480.8,E02002720,10178
494,18534.2,E02002720,10402
495,18461.5,E02002720,10460
496,15076.8,E02002720,10655
497,17585.9,E02002720,10700
498,14456.0,E02002720,10785
499,20607.3,E02002720,10958
500,18530.1,E02002720,11119
501,4263.3,E02002720,11475
502,20607.3,E02002720,11497
503,20903.1,E02002720,11944
504,4068.3,E02002720,12057
505,19809.3,E02002720,13468
506,17441.1,E02002720,13595
507,20891.4,E02002720,14604
508,23395.1,E02002720,15308
509,19185.3,E02002720,15868
510,4227.1,E02002720,16149
511,19646.4,E02002720,16372
512,4394.4,E02002720,18427
513,4263.3,E02002720,18573
514,4103.8,E02002720,19535
515,20771.6,E02002720,19567
516,9716.8,E02002721,804
517,8885.1,E02002721,812
518,8809.8,E02002721,816
519,15619.6,E02002721,930
520,9582.6,E02002721,1058
521,8453.9,E02002721,1059
522,8194.1,E02002721,1078
523,3494.4,E02002721,2278
524,3425.1,E02002721,2389
525,22413.5,E02002721,3567
526,40253.9,E02002721,4845
527,8407.7,E02002721,6712
528,8230.3,E02002721,9132
529,18457.2,E02002721,9877
530,8447.7,E02002721,10178
531,21768.1,E02002721,10402
532,21695.4,E02002721,10460
533,18455.6,E02002721,10655
534,15624.8,E02002721,10700
535,9846.6,E02002721,10785
536,23841.2,E02002721,10958
537,21764.0,E02002721,11119
538,8230.3,E02002721,11475
539,23841.2,E02002721,11497
540,8035.3,E02002721,12057
541,17755.1,E02002721,13595
542,40363.9,E02002721,15308
543,22419.2,E02002721,15868
544,8194.1,E02002721,16149
545,8361.3,E02002721,18427
546,8230.3,E02002721,18573
547,9277.1,E02002721,19535
548,18162.9,E02002722,795
549,1018.4,E02002722,798
550,7055.2,E02002722,929
551,1118.6,E02002722,2396
552,18857.5,E02002722,2398
553,18986.6,E02002722,10614
554,19664.8,E02002722,10728
555,942.7,E02002722,11686
556,19666.6,E02002722,19671
557,14807.1,E02002723,804
558,888.2,E02002723,812
559,812.9,E02002723,816
560,1585.7,E02002723,1058
561,457.0,E02002723,1059
562,1262.2,E02002723,1078
563,5073.6,E02002723,2278
564,5867.0,E02002723,2389
565,15779.3,E02002723,3567
566,18655.1,E02002723,4318
567,19743.6,E02002723,4845
568,20648.5,E02002723,5397
569,19010.6,E02002723,6499
570,410.8,E02002723,6712
571,20744.4,E02002723,8283
572,1298.4,E02002723,9132
573,19027.8,E02002723,9534
574,19345.2,E02002723,9535
575,20443.6,E02002723,9578
576,11678.1,E02002723,9877
577,450.8,E02002723,10178
578,15133.8,E02002723,10402
579,15061.1,E02002723,10460
580,11676.4,E02002723,10655
581,14936.9,E02002723,10785
582,17207.0,E02002723,10958
583,15129.7,E02002723,11119
584,1298.4,E02002723,11475
585,17207.0,E02002723,11497
586,20922.9,E02002723,11944
587,522.0,E02002723,12057
588,18964.9,E02002723,13468
589,17922.0,E02002723,13595
590,20911.3,E02002723,14604
591,19633.5,E02002723,15308
592,15784.9,E02002723,15868
593,1262.2,E02002723,16149
594,18801.9,E02002723,16372
595,1429.5,E02002723,18427
596,1298.4,E02002723,18573
597,1280.2,E02002723,19535
598,20791.5,E02002723,19567
599,15808.8,E02002724,804
600,1053.9,E02002724,812
601,461.8,E02002724,816
602,19063.3,E02002724,930
603,1593.7,E02002724,1058
604,679.2,E02002724,1059
605,2117.3,E02002724,1078
606,6075.3,E02002724,2278
607,6868.7,E02002724,2389
608,16780.9,E02002724,3567
609,19656.8,E02002724,4318
610,19751.6,E02002724,4845
611,21650.2,E02002724,5397
612,20012.2,E02002724,6499
613,723.4,E02002724,6712
614,21746.0,E02002724,8283
615,2153.6,E02002724,9132
616,20029.4,E02002724,9534
617,21445.3,E02002724,9578
618,12679.7,E02002724,9877
619,890.0,E02002724,10178
620,16135.5,E02002724,10402
621,16062.8,E02002724,10460
622,12678.1,E02002724,10655
623,19068.5,E02002724,10700
624,15938.6,E02002724,10785
625,18208.6,E02002724,10958
626,16131.4,E02002724,11119
627,2153.6,E02002724,11475
628,18208.6,E02002724,11497
629,21924.6,E02002724,11944
630,1626.3,E02002724,12057
631,19966.6,E02002724,13468
632,18923.6,E02002724,13595
633,21912.9,E02002724,14604
634,19641.6,E02002724,15308
635,16786.6,E02002724,15868
636,2117.3,E02002724,16149
637,19803.6,E02002724,16372
638,2284.6,E02002724,18427
639,2153.6,E02002724,18573
640,599.3,E02002724,19535
641,21793.1,E02002724,19567
642,7034.5,E02002753,350
643,36202.9,E02002753,351
644,7605.5,E02002753,369
645,36144.9,E02002753,810
646,32062.4,E02002753,1058
647,6166.4,E02002753,2936
648,9973.6,E02002753,4149
649,6626.5,E02002753,4418
650,11309.7,E02002753,4834
651,13904.5,E02002753,4845
652,17567.8,E02002753,5058
653,4155.5,E02002753,5276
654,3394.3,E02002753,5497
655,6041.7,E02002753,5500
656,8311.2,E02002753,5503
657,4925.7,E02002753,5504
658,7431.0,E02002753,5506
659,17692.0,E02002753,5513
660,18861.8,E02002753,5516
661,7298.6,E02002753,5520
662,8467.6,E02002753,6366
663,7036.0,E02002753,6463
664,19446.8,E02002753,6504
665,4721.2,E02002753,6713
666,20174.0,E02002753,7902
667,2963.1,E02002753,7930
668,7607.0,E02002753,8385
669,4567.6,E02002753,8561
670,1856.0,E02002753,8987
671,5557.4,E02002753,9074
672,2856.9,E02002753,10116
673,5513.0,E02002753,10172
674,14129.2,E02002753,10382
675,9973.6,E02002753,10504
676,3586.9,E02002753,10521
677,4925.7,E02002753,10707
678,2542.5,E02002753,11019
679,8430.2,E02002753,11121
680,15521.4,E02002753,11234
681,8460.7,E02002753,11442
682,2833.5,E02002753,12361
683,6864.6,E02002753,12420
684,4791.5,E02002753,12784
685,3519.8,E02002753,12837
686,8165.7,E02002753,13450
687,3513.4,E02002753,13659
688,18418.2,E02002753,14174
689,19059.0,E02002753,14175
690,4558.0,E02002753,14210
691,17493.5,E02002753,14238
692,2608.2,E02002753,14973
693,18193.5,E02002753,15013
694,14014.5,E02002753,15308
695,4317.7,E02002753,15645
696,4671.7,E02002753,15987
697,4524.2,E02002753,16223
698,8153.9,E02002753,18398
699,2529.4,E02002753,19454
700,3676.9,E02002753,20022
701,13645.0,E02002753,21054
702,36814.7,E02002753,21383
703,3815.9,E02002755,350
704,34449.7,E02002755,351
705,4386.8,E02002755,369
706,34391.8,E02002755,810
707,2947.7,E02002755,2936
708,8220.4,E02002755,4149
709,2119.9,E02002755,4418
710,8091.1,E02002755,4834
711,15768.6,E02002755,4845
712,14584.1,E02002755,5058
713,1171.9,E02002755,5276
714,1109.4,E02002755,5497
715,6047.9,E02002755,5500
716,5092.5,E02002755,5503
717,2120.3,E02002755,5504
718,4212.3,E02002755,5506
719,14708.4,E02002755,5513
720,20725.9,E02002755,5516
721,4079.9,E02002755,5520
722,5248.9,E02002755,6366
723,3817.3,E02002755,6463
724,16463.1,E02002755,6504
725,1737.6,E02002755,6713
726,17190.4,E02002755,7902
727,678.2,E02002755,7930
728,4388.4,E02002755,8385
729,2192.8,E02002755,8561
730,2357.0,E02002755,8987
731,2573.8,E02002755,9074
732,3154.0,E02002755,10116
733,4690.2,E02002755,10172
734,12556.0,E02002755,10382
735,8220.4,E02002755,10504
736,1301.9,E02002755,10521
737,2120.3,E02002755,10707
738,4051.4,E02002755,11019
739,5446.6,E02002755,11121
740,12537.7,E02002755,11234
741,5242.0,E02002755,11442
742,3130.7,E02002755,12361
743,3645.9,E02002755,12420
744,1500.0,E02002755,12784
745,1234.9,E02002755,12837
746,5182.1,E02002755,13450
747,1228.4,E02002755,13659
748,15434.6,E02002755,14174
749,20923.1,E02002755,14175
750,4455.6,E02002755,14210
751,14509.9,E02002755,14238
752,3709.6,E02002755,14973
753,15209.8,E02002755,15013
754,15878.6,E02002755,15308
755,2463.6,E02002755,15645
756,3602.2,E02002755,15987
757,2149.3,E02002755,16223
758,4935.2,E02002755,18398
759,3929.7,E02002755,19454
760,1392.0,E02002755,20022
761,12071.7,E02002755,21054
762,35061.5,E02002755,21383
763,3403.2,E02002756,350
764,3974.1,E02002756,369
765,2535.0,E02002756,2936
766,8663.5,E02002756,4149
767,1707.2,E02002756,4418
768,7678.4,E02002756,4834
769,15355.9,E02002756,4845
770,14438.5,E02002756,5058
771,965.6,E02002756,5276
772,696.7,E02002756,5497
773,5635.2,E02002756,5500
774,4679.8,E02002756,5503
775,1707.6,E02002756,5504
776,3799.6,E02002756,5506
777,14562.7,E02002756,5513
778,20313.2,E02002756,5516
779,3667.3,E02002756,5520
780,4836.2,E02002756,6366
781,3404.7,E02002756,6463
782,16317.4,E02002756,6504
783,1591.9,E02002756,6713
784,17044.7,E02002756,7902
785,575.5,E02002756,7930
786,3975.7,E02002756,8385
787,1780.1,E02002756,8561
788,2488.8,E02002756,8987
789,1692.4,E02002756,9074
790,2741.3,E02002756,10116
791,4277.5,E02002756,10172
792,12143.3,E02002756,10382
793,8663.5,E02002756,10504
794,889.2,E02002756,10521
795,1707.6,E02002756,10707
796,3638.7,E02002756,11019
797,5300.9,E02002756,11121
798,12392.1,E02002756,11234
799,4829.3,E02002756,11442
800,2718.0,E02002756,12361
801,3233.2,E02002756,12420
802,1087.3,E02002756,12784
803,822.2,E02002756,12837
804,5036.4,E02002756,13450
805,815.8,E02002756,13659
806,15288.9,E02002756,14174
807,20510.4,E02002756,14175
808,4042.9,E02002756,14210
809,14364.2,E02002756,14238
810,3296.9,E02002756,14973
811,15064.2,E02002756,15013
812,15465.9,E02002756,15308
813,2051.0,E02002756,15645
814,3189.5,E02002756,15987
815,1736.6,E02002756,16223
816,4522.5,E02002756,18398
817,3517.1,E02002756,19454
818,979.3,E02002756,20022
819,11659.0,E02002756,21054
820,35504.6,E02002756,21383
821,4205.7,E02002757,350
822,4776.7,E02002757,369
823,3337.6,E02002757,2936
824,10069.6,E02002757,4149
825,2509.7,E02002757,4418
826,8480.9,E02002757,4834
827,14268.1,E02002757,4845
828,15319.9,E02002757,5058
829,2064.4,E02002757,5276
830,1499.3,E02002757,5497
831,4438.8,E02002757,5500
832,5482.4,E02002757,5503
833,1595.9,E02002757,5504
834,4602.2,E02002757,5506
835,15444.2,E02002757,5513
836,19225.4,E02002757,5516
837,4469.8,E02002757,5520
838,5638.8,E02002757,6366
839,4207.2,E02002757,6463
840,17198.9,E02002757,6504
841,2516.6,E02002757,6713
842,17926.2,E02002757,7902
843,1981.5,E02002757,7930
844,4778.2,E02002757,8385
845,1022.7,E02002757,8561
846,1401.0,E02002757,8987
847,2495.0,E02002757,9074
848,1653.5,E02002757,10116
849,3910.1,E02002757,10172
850,12526.3,E02002757,10382
851,10069.6,E02002757,10504
852,1691.8,E02002757,10521
853,1595.9,E02002757,10707
854,2550.9,E02002757,11019
855,6182.4,E02002757,11121
856,13273.5,E02002757,11234
857,5631.9,E02002757,11442
858,23731.1,E02002757,12278
859,1630.2,E02002757,12361
860,4035.8,E02002757,12420
861,1246.6,E02002757,12784
862,1624.8,E02002757,12837
863,6442.6,E02002757,13450
864,1618.3,E02002757,13659
865,16170.4,E02002757,14174
866,19422.6,E02002757,14175
867,2955.1,E02002757,14210
868,15245.7,E02002757,14238
869,2209.1,E02002757,14973
870,15945.6,E02002757,15013
871,14378.1,E02002757,15308
872,1181.3,E02002757,15645
873,1982.2,E02002757,15987
874,979.3,E02002757,16223
875,5325.1,E02002757,18398
876,2429.3,E02002757,19454
877,1781.9,E02002757,20022
878,12042.0,E02002757,21054
879,2556.2,E02002758,350
880,3127.2,E02002758,369
881,1688.0,E02002758,2936
882,10107.5,E02002758,4149
883,612.6,E02002758,4418
884,6831.4,E02002758,4834
885,16461.3,E02002758,4845
886,12925.2,E02002758,5058
887,2372.7,E02002758,5276
888,1573.5,E02002758,5497
889,4788.3,E02002758,5500
890,3832.8,E02002758,5503
891,1640.6,E02002758,5504
892,2952.7,E02002758,5506
893,13049.4,E02002758,5513
894,21418.7,E02002758,5516
895,2820.3,E02002758,5520
896,3989.3,E02002758,6366
897,2557.7,E02002758,6463
898,14804.2,E02002758,6504
899,2291.9,E02002758,6713
900,15531.4,E02002758,7902
901,2289.8,E02002758,7930
902,3128.7,E02002758,8385
903,2360.1,E02002758,8561
904,4265.7,E02002758,8987
905,1874.4,E02002758,9074
906,3846.8,E02002758,10116
907,3430.5,E02002758,10172
908,11296.4,E02002758,10382
909,10107.5,E02002758,10504
910,1342.7,E02002758,10521
911,1640.6,E02002758,10707
912,4744.2,E02002758,11019
913,3787.6,E02002758,11121
914,10878.8,E02002758,11234
915,3982.4,E02002758,11442
916,3823.4,E02002758,12361
917,2386.3,E02002758,12420
918,2198.1,E02002758,12784
919,1933.0,E02002758,12837
920,3750.6,E02002758,13450
921,1926.6,E02002758,13659
922,13775.6,E02002758,14174
923,21615.9,E02002758,14175
924,3840.1,E02002758,14210
925,12850.9,E02002758,14238
926,4402.3,E02002758,14973
927,13550.9,E02002758,15013
928,16571.4,E02002758,15308
929,2138.8,E02002758,15645
930,2342.6,E02002758,15987
931,2316.6,E02002758,16223
932,3061.7,E02002758,18398
933,4622.5,E02002758,19454
934,1856.0,E02002758,20022
935,10812.1,E02002758,21054
936,17987.4,E02002759,211
937,13317.2,E02002759,350
938,12967.8,E02002759,369
939,16587.6,E02002759,370
