,Distance in meter,origin_id,destination_id
5379,12401.8,E02004113,12105
5380,15556.2,E02004113,12147
5381,21667.8,E02004113,12199
5382,22331.1,E02004113,12266
5383,20796.3,E02004113,12267
5384,11983.8,E02004113,12360
5385,21246.9,E02004113,12375
5386,2647.4,E02004113,12377
5387,10725.1,E02004113,12483
5388,12774.4,E02004113,12503
5389,6930.5,E02004113,12652
5390,18655.7,E02004113,12654
5391,16438.1,E02004113,12821
5392,15655.6,E02004113,12890
5393,15661.1,E02004113,12897
5394,11650.2,E02004113,13019
5395,18297.4,E02004113,13048
5396,19609.3,E02004113,13096
5397,19969.2,E02004113,13147
5398,19773.1,E02004113,13187
5399,15498.2,E02004113,13257
5400,3843.9,E02004113,13290
5401,20572.3,E02004113,13386
5402,19885.8,E02004113,13405
5403,18456.4,E02004113,13494
5404,7680.4,E02004113,13636
5405,9339.8,E02004113,13829
5406,15546.1,E02004113,14354
5407,11335.9,E02004113,14394
5408,7680.4,E02004113,14571
5409,19196.3,E02004113,14582
5410,21463.8,E02004113,14622
5411,9464.1,E02004113,14692
5412,21177.7,E02004113,14850
5413,11904.2,E02004113,14875
5414,9457.3,E02004113,15015
5415,8299.5,E02004113,15066
5416,20167.8,E02004113,15077
5417,9384.8,E02004113,15187
5418,12667.8,E02004113,15188
5419,20171.4,E02004113,15210
5420,18309.2,E02004113,15365
5421,5894.9,E02004113,15503
5422,8083,E02004113,15581
5423,9384.8,E02004113,15614
5424,15001.3,E02004113,15668
5425,7680.4,E02004113,15677
5426,18334.7,E02004113,15795
5427,18521,E02004113,15995
5428,15498.2,E02004113,16011
5429,7680.4,E02004113,16028
5430,12953.6,E02004113,16436
5431,4847.7,E02004113,17042
5432,16183.3,E02004113,17105
5433,14600.8,E02004113,17461
5434,20606,E02004113,17518
5435,16863.9,E02004113,17534
5436,24499.2,E02004113,17586
5437,18145,E02004113,17617
5438,19367.8,E02004113,17763
5439,22379.2,E02004113,17791
5440,12424.8,E02004113,17807
5441,18383.2,E02004113,18097
5442,12231.7,E02004113,18278
5443,15810.5,E02004113,18292
5444,20402.8,E02004113,18321
5445,19913.2,E02004113,18333
5446,20578.2,E02004113,18421
5447,9260.6,E02004113,18543
5448,18453.6,E02004113,19077
5449,20396,E02004113,19149
5450,14164.5,E02004113,19492
5451,13058.6,E02004113,19499
5452,15751.9,E02004113,19536
5453,14581.2,E02004113,19551
5454,19809.6,E02004113,19556
5455,18427.8,E02004113,20018
5456,10098.3,E02004113,20235
5457,13811.3,E02004113,20413
5458,20150.9,E02004113,20917
5459,9155.6,E02004113,20955
5460,5894.9,E02004113,21355
5461,19969.2,E02004113,21377
5462,11295.9,E02004113,21402
5463,8596.4,E02004113,21474
5464,8894.3,E02004113,21606
5465,21556,E02004113,21656
5466,15813.7,E02004113,21801
5467,3685.7,E02004114,58
5468,3694.5,E02004114,105
5469,12257.1,E02004114,231
5470,23019.5,E02004114,243
5471,10015.9,E02004114,297
5472,4367.5,E02004114,1837
5473,12411,E02004114,2265
5474,20235,E02004114,2268
5475,17584.9,E02004114,2276
5476,19830.6,E02004114,2306
5477,14931.9,E02004114,2539
5478,17551,E02004114,2543
5479,17910,E02004114,2550
5480,14734.2,E02004114,2736
5481,17550.2,E02004114,2760
5482,20217.6,E02004114,2790
5483,18284.6,E02004114,3315
5484,8993.6,E02004114,3558
5485,17284.6,E02004114,4135
5486,19400.6,E02004114,4137
5487,4393,E02004114,4138
5488,17141.3,E02004114,4139
5489,22362.2,E02004114,4140
5490,13112.2,E02004114,4141
5491,9991,E02004114,4142
5492,3387.9,E02004114,4146
5493,6859.8,E02004114,4151
5494,16148,E02004114,4421
5495,27855.3,E02004114,4422
5496,20471.8,E02004114,4423
5497,27981.2,E02004114,4427
5498,20545.9,E02004114,4429
5499,19232.2,E02004114,4430
5500,16223.9,E02004114,4435
5501,16280.1,E02004114,4444
5502,5590.7,E02004114,4623
5503,9222.2,E02004114,4659
5504,19319.5,E02004114,4680
5505,6530.3,E02004114,4835
5506,6223.9,E02004114,4847
5507,12054.6,E02004114,4849
5508,13407.5,E02004114,4854
5509,18771.9,E02004114,4901
5510,18599.8,E02004114,4902
5511,19701.6,E02004114,4908
5512,18281.7,E02004114,4943
5513,16584.6,E02004114,5014
5514,13488.9,E02004114,5017
5515,9959.4,E02004114,5018
5516,9990,E02004114,5023
5517,15612,E02004114,5028
5518,3963.7,E02004114,5036
5519,7729.9,E02004114,5037
5520,13134.9,E02004114,5042
5521,9197.1,E02004114,5045
5522,11835.5,E02004114,5060
5523,11994.3,E02004114,5062
5524,10111.8,E02004114,5065
5525,10347.3,E02004114,5073
5526,20017,E02004114,5354
5527,16068.1,E02004114,5357
5528,12362.8,E02004114,5555
5529,19220.7,E02004114,5575
5530,15968,E02004114,5578
5531,19905,E02004114,6131
5532,28136.6,E02004114,6899
5533,24825.2,E02004114,7114
5534,22750.6,E02004114,7425
5535,13833,E02004114,7536
5536,18709,E02004114,7591
5537,5993.4,E02004114,7688
5538,11958,E02004114,7704
5539,6666.5,E02004114,7943
5540,13908.5,E02004114,7969
5541,27989.2,E02004114,8002
5542,6695.3,E02004114,8010
5543,6011.4,E02004114,8102
5544,20044.1,E02004114,8187
5545,19034.7,E02004114,8339
5546,18417.9,E02004114,8402
5547,17286.6,E02004114,8714
5548,19636.2,E02004114,9207
5549,14507.6,E02004114,9229
5550,22745.8,E02004114,9299
5551,11947.1,E02004114,9713
5552,13035.7,E02004114,9925
5553,5254.1,E02004114,9933
5554,12081.9,E02004114,9934
5555,6854.5,E02004114,9935
5556,3866.8,E02004114,9938
5557,16221.7,E02004114,9952
5558,20202,E02004114,9965
5559,21358.4,E02004114,10140
5560,23034.2,E02004114,10193
5561,6478.8,E02004114,10253
5562,19857,E02004114,10874
5563,8563.6,E02004114,10928
5564,19298.1,E02004114,11117
5565,8632.9,E02004114,11133
5566,10339.2,E02004114,11240
5567,8993.6,E02004114,11283
5568,7748.7,E02004114,11287
5569,10338.8,E02004114,11317
5570,12466.2,E02004114,11376
5571,19163.7,E02004114,11534
5572,22769.1,E02004114,11745
5573,9210.3,E02004114,11782
5574,18028.1,E02004114,11784
5575,3967.6,E02004114,12104
5576,12443.2,E02004114,12105
5577,21001.6,E02004114,12147
5578,23221.8,E02004114,12199
5579,18600.8,E02004114,12267
5580,17050,E02004114,12360
5581,19051.4,E02004114,12375
5582,1550.9,E02004114,12377
5583,8529.6,E02004114,12483
5584,12815.7,E02004114,12503
5585,4665.1,E02004114,12652
5586,20209.7,E02004114,12654
5587,18100,E02004114,12821
5588,15697,E02004114,12890
5589,15702.5,E02004114,12897
5590,13204.2,E02004114,13019
5591,27990,E02004114,13048
5592,21163.3,E02004114,13096
5593,21523.3,E02004114,13147
5594,21327.1,E02004114,13187
5595,21386.1,E02004114,13257
5596,3912.8,E02004114,13290
5597,22126.3,E02004114,13386
5598,28149,E02004114,13494
5599,8039.5,E02004114,13636
5600,7144.3,E02004114,13829
5601,25238.7,E02004114,14354
5602,13752.2,E02004114,14394
5603,8039.5,E02004114,14571
5604,19268.3,E02004114,14622
5605,6867.9,E02004114,14692
5606,13458.3,E02004114,14875
5607,6861.1,E02004114,15015
5608,6034,E02004114,15066
5609,6788.7,E02004114,15187
5610,17734,E02004114,15188
5611,28001.8,E02004114,15365
5612,1779.5,E02004114,15503
5613,5817.5,E02004114,15581
5614,6788.7,E02004114,15614
5615,20798.8,E02004114,15668
5616,8039.5,E02004114,15677
5617,18873,E02004114,15990
5618,14599.6,E02004114,15995
5619,21386.1,E02004114,16011
5620,8039.5,E02004114,16028
5621,14507.6,E02004114,16436
5622,5648.9,E02004114,17042
5623,16224.7,E02004114,17105
5624,19666.9,E02004114,17461
5625,18417.9,E02004114,17534
5626,20016.8,E02004114,17586
5627,19699,E02004114,17617
5628,12466.2,E02004114,17807
5629,28075.8,E02004114,18097
5630,13785.7,E02004114,18278
5631,11889.2,E02004114,18292
5632,6664.4,E02004114,18543
5633,20485.3,E02004114,18700
5634,18495,E02004114,19077
5635,11969,E02004114,19492
5636,13099.9,E02004114,19499
5637,25444.5,E02004114,19536
5638,19647.3,E02004114,19551
5639,17614.1,E02004114,19556
5640,28120.4,E02004114,20018
5641,7502.1,E02004114,20235
5642,15365.3,E02004114,20413
5643,6823,E02004114,20955
5644,1779.5,E02004114,21355
5645,21523.3,E02004114,21377
5646,12850,E02004114,21402
5647,8181.5,E02004114,21474
5648,6698.8,E02004114,21606
5649,23110,E02004114,21656
5650,11892.3,E02004114,21801
5651,25851.8,E02004129,1490
5652,25649,E02004129,1672
5653,21948.9,E02004129,1673
5654,17198.4,E02004129,1950
5655,21365.2,E02004129,4263
5656,15774.6,E02004129,4266
5657,25648.8,E02004129,5170
5658,22228.8,E02004129,5410
5659,6864,E02004129,6058
5660,21346.9,E02004129,6062
5661,16505.9,E02004129,6067
5662,7534.3,E02004129,6188
5663,9777.7,E02004129,6195
5664,20871.8,E02004129,6883
5665,23097.4,E02004129,8445
5666,13829.7,E02004129,9498
5667,16222.7,E02004129,10170
5668,26314.6,E02004129,10459
5669,25547.8,E02004129,11146
5670,24753.1,E02004129,11399
5671,21901.1,E02004129,11453
5672,22083.2,E02004129,11597
5673,21773.9,E02004129,11658
5674,25851.8,E02004129,12072
5675,21773.9,E02004129,13061
5676,7380.4,E02004129,13234
5677,26315.7,E02004129,13277
5678,7534.3,E02004129,15309
5679,22737.9,E02004129,15488
5680,7755.5,E02004129,15886
5681,9377.8,E02004129,17541
5682,9983.8,E02004129,18614
5683,19210.6,E02004130,22
5684,14968.2,E02004130,1949
5685,10543.2,E02004130,1950
5686,17673.1,E02004130,3375
5687,17706.5,E02004130,4251
5688,15741.3,E02004130,4263
5689,9119.5,E02004130,4266
5690,19743.4,E02004130,5142
5691,15241.4,E02004130,6056
5692,292.6,E02004130,6058
5693,15723,E02004130,6062
5694,13950.7,E02004130,6066
5695,9850.7,E02004130,6067
5696,14950.2,E02004130,6185
5697,741.5,E02004130,6188
5698,2201.4,E02004130,6195
5699,15247.9,E02004130,6883
5700,17412.9,E02004130,9498
5701,9567.5,E02004130,10170
5702,19247.3,E02004130,11399
5703,16150,E02004130,11658
5704,17722.4,E02004130,12502
5705,16150,E02004130,13061
5706,587.6,E02004130,13234
5707,13796.9,E02004130,14165
5708,25383.3,E02004130,14879
5709,741.5,E02004130,15309
5710,962.7,E02004130,15886
5711,1126.2,E02004130,17541
5712,2407.5,E02004130,18614
5713,18223.8,E02004131,22
5714,20452.3,E02004131,80
5715,13671.8,E02004131,1949
5716,10753.5,E02004131,1950
5717,19560.1,E02004131,3375
5718,16410,E02004131,4251
5719,17238.2,E02004131,4263
5720,9465.6,E02004131,4266
5721,18446.9,E02004131,5142
5722,13944.9,E02004131,6056
5723,2314.2,E02004131,6058
5724,17219.9,E02004131,6062
5725,12654.2,E02004131,6066
5726,10061,E02004131,6067
5727,13653.7,E02004131,6185
5728,2491.8,E02004131,6188
5729,783.2,E02004131,6195
5730,16744.8,E02004131,6883
5731,19087.1,E02004131,9498
5732,9777.8,E02004131,10170
5733,17950.9,E02004131,11399
5734,20453.6,E02004131,11618
5735,17646.9,E02004131,11658
5736,19609.5,E02004131,12502
5737,17646.9,E02004131,13061
5738,2612.6,E02004131,13234
5739,12500.4,E02004131,14165
5740,19255.2,E02004131,14879
5741,2491.8,E02004131,15309
5742,2367.5,E02004131,15886
5743,1731,E02004131,17541
5744,371.1,E02004131,18614
5745,17003.2,E02004132,80
5746,15367.2,E02004132,1949
5747,6379.9,E02004132,1950
5748,16110.9,E02004132,3375
5749,5572.9,E02004132,4266
5750,15687,E02004132,6056
5751,8601.3,E02004132,6058
5752,14039.8,E02004132,6066
5753,5487.4,E02004132,6067
5754,15395.9,E02004132,6185
5755,9421.5,E02004132,6188
5756,8774.2,E02004132,6195
5757,19184.4,E02004132,6783
5758,19821.8,E02004132,6867
5759,23082.9,E02004132,9498
5760,18909.4,E02004132,9591
5761,19484.6,E02004132,10104
5762,18909.3,E02004132,10168
5763,5288.8,E02004132,10170
5764,18028.1,E02004132,10312
5765,19185.9,E02004132,10559
5766,17004.4,E02004132,11618
5767,16160.3,E02004132,12502
5768,9267.6,E02004132,13234
5769,13486.3,E02004132,14165
5770,19428.8,E02004132,14214
5771,18831.3,E02004132,14266
5772,9421.5,E02004132,15309
5773,15712,E02004132,15718
5774,9126.1,E02004132,15886
5775,17425.9,E02004132,16202
5776,8374.3,E02004132,17541
5777,17799.1,E02004132,18015
5778,8980.3,E02004132,18614
5779,20028.3,E02004132,20180
5780,20049.4,E02004132,21143
5781,17453.8,E02004132,21654
5782,11114.9,E02004133,22
5783,11105.4,E02004133,1673
5784,7525.7,E02004133,2134
5785,10057.2,E02004133,4001
5786,14165.2,E02004133,4251
5787,646.1,E02004133,4263
5788,11724,E02004133,5142
5789,11114.4,E02004133,5410
5790,16241.2,E02004133,6058
5791,664.3,E02004133,6062
5792,16445.4,E02004133,6188
5793,17919.8,E02004133,6195
5794,10448.4,E02004133,6883
5795,11698.5,E02004133,8445
5796,7525.7,E02004133,9021
5797,11033.5,E02004133,11399
5798,11057.6,E02004133,11453
5799,11239.7,E02004133,11597
5800,719.7,E02004133,11658
5801,719.7,E02004133,13061
5802,16291.5,E02004133,13234
5803,9058,E02004133,13964
5804,11644.8,E02004133,14879
5805,16445.4,E02004133,15309
5806,10283,E02004133,15488
5807,16339.7,E02004133,15886
5808,16651.8,E02004133,17541
5809,17738.5,E02004133,18614
5810,10230.7,E02004133,19546
5811,8903.7,E02004133,20172
5812,3879.8,E02004133,21346
5813,5218.6,E02004135,22
5814,20191.3,E02004135,1673
5815,19043.1,E02004135,1949
5816,12115.7,E02004135,2134
5817,12468.4,E02004135,4001
5818,8268.9,E02004135,4251
5819,8675.1,E02004135,4263
5820,25144.5,E02004135,4266
5821,5827.8,E02004135,5142
5822,20200.3,E02004135,5410
5823,19316.2,E02004135,6056
5824,15462.8,E02004135,6058
5825,8656.8,E02004135,6062
5826,18025.5,E02004135,6066
5827,25875.8,E02004135,6067
5828,19025.1,E02004135,6185
5829,15667,E02004135,6188
5830,17141.4,E02004135,6195
5831,1256,E02004135,6883
5832,12115.7,E02004135,9021
5833,5137.2,E02004135,11399
5834,20143.5,E02004135,11453
5835,20325.6,E02004135,11597
5836,9083.8,E02004135,11658
5837,9083.8,E02004135,13061
5838,15513.1,E02004135,13234
5839,18647.8,E02004135,13964
5840,17871.7,E02004135,14165
5841,6636,E02004135,14879
5842,15667,E02004135,15309
5843,19368.9,E02004135,15488
5844,15561.2,E02004135,15886
5845,15873.4,E02004135,17541
5846,16960.1,E02004135,18614
5847,12845,E02004135,19546
5848,18493.5,E02004135,20172
5849,13469.6,E02004135,21346
5850,19418.3,E02004136,22
5851,32208.3,E02004136,80
5852,9959.8,E02004136,1949
5853,1385.6,E02004136,1950
5854,31316,E02004136,3375
5855,17604.5,E02004136,4251
5856,603.1,E02004136,4266
5857,19641.4,E02004136,5142
5858,17391.4,E02004136,5183
5859,10279.6,E02004136,6056
5860,9738.6,E02004136,6058
5861,8632.4,E02004136,6066
5862,956.4,E02004136,6067
5863,9988.4,E02004136,6185
5864,10558.8,E02004136,6188
5865,20134.3,E02004136,6189
5866,20129.8,E02004136,6191
5867,9493.4,E02004136,6195
5868,21284.1,E02004136,6723
5869,19110,E02004136,6728
5870,16696.5,E02004136,6783
5871,17333.9,E02004136,6867
5872,21420.5,E02004136,6883
5873,18838.5,E02004136,8258
5874,16421.5,E02004136,9591
5875,16421.4,E02004136,10168
5876,673.2,E02004136,10170
5877,16698,E02004136,10559
5878,19145.4,E02004136,11399
5879,32209.5,E02004136,11618
5880,21206,E02004136,12416
5881,31365.4,E02004136,12502
5882,10404.9,E02004136,13234
5883,17309.6,E02004136,13536
5884,18637.6,E02004136,14161
5885,8078.9,E02004136,14165
5886,16940.9,E02004136,14214
5887,16343.4,E02004136,14266
5888,19216.5,E02004136,14658
5889,20449.7,E02004136,14879
5890,17549.7,E02004136,14880
5891,10558.8,E02004136,15309
5892,13224.1,E02004136,15718
5893,10263.4,E02004136,15886
5894,14937.9,E02004136,16202
5895,21154.9,E02004136,16760
5896,9511.6,E02004136,17541
5897,15311.2,E02004136,18015
5898,9699.5,E02004136,18614
5899,18637.6,E02004136,19360
5900,17540.3,E02004136,20180
5901,21158.8,E02004136,21027
5902,15870,E02004136,21143
5903,14965.9,E02004136,21654
5904,8118.2,E02004137,22
5905,7703.4,E02004137,1949
5906,14589.7,E02004137,1950
5907,17684.1,E02004137,2134
5908,6304.4,E02004137,4251
5909,16949.9,E02004137,4263
5910,13301.8,E02004137,4266
5911,8341.3,E02004137,5142
5912,7976.6,E02004137,6056
5913,13485.5,E02004137,6058
5914,16931.6,E02004137,6062
5915,6685.9,E02004137,6066
5916,13897.3,E02004137,6067
5917,7685.4,E02004137,6185
5918,13568.9,E02004137,6188
5919,19762.6,E02004137,6189
5920,19758.1,E02004137,6191
5921,12135.2,E02004137,6195
5922,10120.4,E02004137,6883
5923,17684.1,E02004137,9021
5924,13614.1,E02004137,10170
5925,7845.3,E02004137,11399
5926,17358.6,E02004137,11658
5927,17358.6,E02004137,13061
5928,12115.4,E02004137,13234
5929,6532.1,E02004137,14165
5930,9149.6,E02004137,14879
5931,13568.9,E02004137,15309
5932,12163.5,E02004137,15886
5933,12902.3,E02004137,17541
5934,12341.3,E02004137,18614
5935,19038,E02004137,21346
5936,486.9,E02004138,22
5937,15674.9,E02004138,1949
5938,20210.4,E02004138,1950
5939,11786.6,E02004138,2134
5940,12139.3,E02004138,4001
5941,3301.1,E02004138,4251
5942,11052.4,E02004138,4263
5943,18922.5,E02004138,4266
5944,860,E02004138,5142
5945,15948,E02004138,6056
5946,19106.1,E02004138,6058
5947,11034.2,E02004138,6062
5948,14657.3,E02004138,6066
5949,19517.9,E02004138,6067
5950,15656.9,E02004138,6185
5951,19189.5,E02004138,6188
5952,17755.8,E02004138,6195
5953,4223,E02004138,6883
5954,11786.6,E02004138,9021
5955,19234.7,E02004138,10170
5956,377.5,E02004138,11399
5957,11461.2,E02004138,11658
5958,11461.2,E02004138,13061
5959,17736,E02004138,13234
5960,18318.7,E02004138,13964
5961,14503.5,E02004138,14165
5962,1668.2,E02004138,14879
5963,19189.5,E02004138,15309
5964,17784.1,E02004138,15886
5965,18522.9,E02004138,17541
5966,17961.9,E02004138,18614
5967,12515.9,E02004138,19546
5968,18164.4,E02004138,20172
5969,13140.5,E02004138,21346
5970,13971.3,E02004139,22
5971,20661.7,E02004139,294
5972,2082.9,E02004139,1949
5973,10919.9,E02004139,1950
5974,12157.5,E02004139,4251
5975,19750.9,E02004139,4253
5976,9632,E02004139,4266
5977,14194.5,E02004139,5142
5978,19414.1,E02004139,5183
5979,2356,E02004139,6056
5980,12850.5,E02004139,6058
5981,1065.3,E02004139,6066
5982,10227.5,E02004139,6067
5983,2064.9,E02004139,6185
5984,12933.9,E02004139,6188
5985,15327.5,E02004139,6189
5986,15323,E02004139,6191
5987,11500.2,E02004139,6195
5988,21132.7,E02004139,6728
5989,15973.6,E02004139,6883
5990,20961.5,E02004139,6886
5991,21671.6,E02004139,6889
5992,18234.9,E02004139,8258
5993,19642.4,E02004139,9624
5994,9944.3,E02004139,10170
5995,19700.2,E02004139,10786
5996,13698.4,E02004139,11399
5997,21870.5,E02004139,12132
5998,22170.3,E02004139,12416
5999,21082.8,E02004139,12443
6000,13516.8,E02004139,13234
6001,19642.1,E02004139,13616
6002,20660.3,E02004139,14161
6003,2421,E02004139,14165
6004,15002.7,E02004139,14879
6005,12933.9,E02004139,15309
6006,16086.2,E02004139,15718
6007,13472,E02004139,15886
6008,12267.4,E02004139,17541
6009,21214.3,E02004139,17644
6010,11706.4,E02004139,18614
6011,20660.3,E02004139,19360
6012,21748.5,E02004139,19725
6013,21365.4,E02004139,20204
6014,22123.1,E02004139,21027
6015,17892.7,E02004139,21143
6016,21804.7,E02004139,21485
6017,15660.3,E02004140,22
6018,20576.2,E02004140,294
6019,962.2,E02004140,1949
6020,10947.7,E02004140,1950
6021,13846.6,E02004140,4251
6022,19665.4,E02004140,4253
6023,9659.8,E02004140,4266
6024,31303.8,E02004140,4913
6025,15883.5,E02004140,5142
6026,19328.6,E02004140,5183
6027,1235.4,E02004140,6056
6028,14539.5,E02004140,6058
6029,1304.4,E02004140,6066
6030,10255.3,E02004140,6067
6031,944.2,E02004140,6185
6032,14622.9,E02004140,6188
6033,15242.1,E02004140,6189
6034,15237.5,E02004140,6191
6035,13189.3,E02004140,6195
6036,22163,E02004140,6723
6037,21047.3,E02004140,6728
6038,17662.6,E02004140,6883
6039,20876.1,E02004140,6886
6040,21586.1,E02004140,6889
6041,18149.4,E02004140,8258
6042,19556.9,E02004140,9624
6043,9972.1,E02004140,10170
6044,19614.8,E02004140,10786
6045,15387.4,E02004140,11399
6046,21785,E02004140,12132
6047,22084.9,E02004140,12416
6048,20997.4,E02004140,12443
6049,15205.8,E02004140,13234
6050,19556.7,E02004140,13616
6051,20574.9,E02004140,14161
6052,2796.7,E02004140,14165
6053,16691.7,E02004140,14879
6054,14622.9,E02004140,15309
6055,16000.8,E02004140,15718
6056,15161,E02004140,15886
6057,22033.8,E02004140,16760
6058,13956.4,E02004140,17541
6059,21128.9,E02004140,17644
6060,13395.4,E02004140,18614
6061,20574.9,E02004140,19360
6062,21663.1,E02004140,19725
6063,21280,E02004140,20204
6064,22037.7,E02004140,21027
6065,17807.2,E02004140,21143
6066,21719.3,E02004140,21485
6067,11283.3,E02004141,294
6068,9432.2,E02004141,1949
6069,11518.6,E02004141,1950
6070,31796.9,E02004141,2909
6071,16416.6,E02004141,3214
6072,17963.4,E02004141,3359
6073,16474.2,E02004141,3363
6074,14995.6,E02004141,3364
6075,18032.2,E02004141,3369
6076,12998.8,E02004141,4253
6077,10727.8,E02004141,4266
6078,24293,E02004141,4913
6079,10035.8,E02004141,5183
6080,18034.1,E02004141,5380
6081,9752.1,E02004141,6056
6082,20427.4,E02004141,6058
6083,8104.8,E02004141,6066
6084,10642.3,E02004141,6067
6085,9460.9,E02004141,6185
6086,21247.6,E02004141,6188
6087,8821.2,E02004141,6189
6088,8816.6,E02004141,6191
6089,20600.3,E02004141,6195
6090,22673.5,E02004141,6482
6091,13417.9,E02004141,6723
6092,11754.4,E02004141,6728
6093,15033.7,E02004141,6779
6094,16146.3,E02004141,6783
6095,22654.9,E02004141,6791
6096,15215.3,E02004141,6867
6097,16945,E02004141,6868
6098,11583.2,E02004141,6886
6099,12293.2,E02004141,6889
6100,16493.2,E02004141,7555
6101,15454,E02004141,7788
6102,11482.8,E02004141,8258
6103,21453.6,E02004141,9364
6104,16528.6,E02004141,9462
6105,14059.4,E02004141,9591
6106,12890.3,E02004141,9624
6107,14059.2,E02004141,10168
6108,16935.3,E02004141,10169
6109,10359.1,E02004141,10170
6110,18513.1,E02004141,10171
6111,31347.6,E02004141,10435
6112,14665.8,E02004141,10559
6113,12948.2,E02004141,10786
6114,15033.7,E02004141,10965
6115,18475.7,E02004141,11232
6116,22282.8,E02004141,11385
6117,16032.4,E02004141,11422
6118,12492.2,E02004141,12132
6119,13339.8,E02004141,12416
6120,11704.5,E02004141,12443
6121,15651.8,E02004141,12856
6122,15184.9,E02004141,13029
6123,21093.7,E02004141,13234
6124,31788.6,E02004141,13398
6125,14628,E02004141,13536
6126,12890.1,E02004141,13616
6127,16605.2,E02004141,14082
6128,31788.6,E02004141,14152
6129,11282,E02004141,14161
6130,7551.4,E02004141,14165
6131,12175.2,E02004141,14214
6132,22673.5,E02004141,14239
6133,15793.1,E02004141,14266
6134,14450.9,E02004141,14658
6135,16359.7,E02004141,14817
6136,12784.1,E02004141,14880
6137,27995.1,E02004141,14950
6138,21247.6,E02004141,15309
6139,8990,E02004141,15718
6140,20952.2,E02004141,15886
6141,15651.8,E02004141,16043
6142,12527.7,E02004141,16202
6143,16854.9,E02004141,16448
6144,28681.9,E02004141,16449
6145,16605.4,E02004141,16525
6146,16605.4,E02004141,16635
6147,16456.3,E02004141,16708
6148,13288.8,E02004141,16760
6149,17396.8,E02004141,16898
6150,16802.5,E02004141,17332
6151,15797.8,E02004141,17334
6152,22282.8,E02004141,17360
6153,17695.4,E02004141,17410
6154,15651.8,E02004141,17415
6155,20200.3,E02004141,17541
6156,11836,E02004141,17644
6157,17108,E02004141,17755
6158,15697.3,E02004141,17766
6159,18473.8,E02004141,17777
6160,17809,E02004141,17826
6161,31330.6,E02004141,17847
6162,14761,E02004141,18015
6163,16580.8,E02004141,18488
6164,20806.4,E02004141,18614
6165,16058,E02004141,18661
6166,16697.9,E02004141,18990
6167,11282,E02004141,19360
6168,16605.2,E02004141,19392
6169,16776.8,E02004141,19406
6170,17454.3,E02004141,19496
6171,16044.1,E02004141,19699
6172,12370.2,E02004141,19725
6173,17545.3,E02004141,20162
6174,15421.8,E02004141,20180
6175,11987.1,E02004141,20204
6176,17406.9,E02004141,20365
6177,16462,E02004141,20461
6178,16336.9,E02004141,20525
6179,16876.8,E02004141,20664
6180,11924.8,E02004141,21027
6181,8514.3,E02004141,21143
6182,16359.7,E02004141,21280
6183,16684.2,E02004141,21283
6184,12426.4,E02004141,21485
6185,17318.3,E02004141,21593
6186,14415.7,E02004141,21654
6187,2250.2,E02004143,294
6188,20215,E02004143,1949
6189,18852.4,E02004143,1950
6190,37970.5,E02004143,2460
6191,37244.1,E02004143,2893
6192,37053.2,E02004143,2894
6193,30188.6,E02004143,2900
6194,33865.6,E02004143,2909
6195,18485.3,E02004143,3214
6196,20032.2,E02004143,3359
6197,18543,E02004143,3363
6198,17064.3,E02004143,3364
6199,20101,E02004143,3369
6200,3274,E02004143,4253
6201,18061.6,E02004143,4266
6202,26361.8,E02004143,4913
6203,973.9,E02004143,5183
6204,20102.8,E02004143,5380
6205,36362.8,E02004143,5730
6206,20534.8,E02004143,6056
6207,18887.6,E02004143,6066
6208,17976.1,E02004143,6067
6209,20243.7,E02004143,6185
6210,6207.3,E02004143,6189
6211,6202.7,E02004143,6191
6212,24742.2,E02004143,6482
6213,12489.3,E02004143,6723
6214,1694.1,E02004143,6728
6215,26282,E02004143,6730
6216,17102.4,E02004143,6779
6217,18215,E02004143,6783
6218,24723.6,E02004143,6791
6219,17284.1,E02004143,6867
6220,19013.8,E02004143,6868
6221,3030.9,E02004143,6886
6222,3741,E02004143,6889
6223,18561.9,E02004143,7555
6224,17522.8,E02004143,7788
6225,2304.9,E02004143,8258
6226,23522.3,E02004143,9364
6227,18597.3,E02004143,9462
6228,16128.1,E02004143,9591
6229,3165.4,E02004143,9624
6230,16127.9,E02004143,10168
6231,19004,E02004143,10169
6232,17692.9,E02004143,10170
6233,20581.8,E02004143,10171
6234,33416.3,E02004143,10435
6235,16734.5,E02004143,10559
6236,3223.3,E02004143,10786
6237,17102.4,E02004143,10965
6238,20544.4,E02004143,11232
6239,24351.6,E02004143,11385
6240,18101.1,E02004143,11422
6241,36991.9,E02004143,11505
6242,3939.9,E02004143,12132
6243,12411.2,E02004143,12416
6244,3152.2,E02004143,12443
6245,17720.5,E02004143,12856
6246,17253.6,E02004143,13029
6247,33857.3,E02004143,13398
6248,16696.7,E02004143,13536
6249,3165.2,E02004143,13616
6250,18673.9,E02004143,14082
6251,33857.3,E02004143,14152
6252,1517.3,E02004143,14161
6253,18334.1,E02004143,14165
6254,14243.9,E02004143,14214
6255,24742.2,E02004143,14239
6256,17861.9,E02004143,14266
6257,36903,E02004143,14407
6258,16519.6,E02004143,14658
6259,18428.4,E02004143,14817
6260,14852.8,E02004143,14880
6261,30063.8,E02004143,14950
6262,39680.8,E02004143,15446
6263,16323.8,E02004143,15718
6264,17720.5,E02004143,16043
6265,14596.4,E02004143,16202
6266,18923.7,E02004143,16448
